----START----
1741010025168,0
1741010026169,0
1741010027169,0
1741010028169,0.679488
1741010029169,4.90003
1741010030169,23.029
1741010031169,76.0142
1741010032169,89.0925
1741010033169,95.5796
1741010034169,95.5448
1741010035169,95.5796
1741010036169,89.9961
1741010037168,95.5796
1741010038169,95.5796
1741010039168,91.1313
1741010040168,95.5448
1741010041168,95.4869
1741010042169,94.873
1741010043169,87.6677
1741010044169,94.6297
1741010045168,95.2089
1741010046169,86.1039
1741010047169,94.7803
----END----
